,account_value
333,1002039.7464752197
334,1002127.7921676636
335,1002127.7921676636
336,1002127.7921676636
337,1002127.7921676636
338,1002127.7921676636
339,1002159.7208023071
340,1002159.7208023071
341,1002180.039024353
342,1002180.039024353
343,1002334.8442077637
344,1002334.8442077637
345,1002334.8442077637
346,1002334.8442077637
347,1002334.8442077637
348,1002334.8442077637
349,1002334.8442077637
350,1002334.8442077637
351,1002334.8442077637
352,1002334.8442077637
353,1002334.8442077637
354,1002334.8442077637
355,1002334.8442077637
356,1002406.7836761475
357,1002406.7836761475
358,1002406.7836761475
359,1002412.63256073
360,1002424.3299484253
361,1002386.3130569458
362,1002294.6825027466
363,1002847.3886489868
364,1002699.2212295532
365,1002619.2882537842
366,1002512.0613098145
367,1002362.9179000854
368,1002226.4471054077
369,1002630.9862136841
370,1002147.4893569946
371,1002332.7005386353
372,1002324.9017715454
373,1002076.3303756714
374,1002010.044670105
375,1001951.5567779541
376,1001748.8006591797
377,1001919.3886756897
378,1002231.321811676
379,1002450.6495475769
380,1002528.6326408386
381,1002537.4056816101
382,1002537.4056816101
383,1002537.4056816101
384,1002537.4056816101
385,1002601.7418861389
386,1002601.7418861389
387,1002601.7418861389
388,1002601.7418861389
389,1002601.7418861389
390,1002690.4480934143
391,1002690.4480934143
392,1002690.4480934143
393,1002690.4480934143
394,1002690.4480934143
395,1002765.5068397522
396,1002765.5068397522
397,1002765.5068397522
398,1002765.5068397522
399,1002765.5068397522
400,1002765.5068397522
401,1002765.5068397522
402,1002765.5068397522
403,1002688.4985923767
404,1002824.968624115
405,1002750.8847236633
406,1002850.3129005432
407,1002793.7752723694
408,1002711.8927955627
409,1002638.7833595276
410,1002447.7250099182
411,1002321.0017204285
412,1002344.398021698
413,1002212.8005027771
414,1002423.3557701111
415,1002484.7670555115
416,1002607.5907707214
417,1002621.2378501892
418,1002621.2378501892
419,1002582.6703071594
420,1002598.4120368958
421,1002603.3312797546
422,1002603.3312797546
423,1002603.3312797546
424,1002603.3312797546
425,1002603.3312797546
426,1002596.4443206787
427,1002596.4443206787
428,1002656.4600944519
429,1002656.4600944519
430,1002656.4600944519
431,1002656.4600944519
432,1002656.4600944519
433,1002656.4600944519
434,1002656.4600944519
435,1002656.4600944519
436,1002656.4600944519
437,1002656.4600944519
438,1002656.4600944519
439,1002656.4600944519
440,1002656.4600944519
441,1002656.4600944519
442,1002656.4600944519
443,1002656.4600944519
444,1002656.4600944519
445,1002656.4600944519
446,1002656.4600944519
447,1002656.4600944519
448,1002656.4600944519
449,1002656.4600944519
450,1002656.4600944519
451,1002656.4600944519
452,1002656.4600944519
453,1002656.4600944519
454,1002656.4600944519
455,1002674.1696357727
456,1002674.1696357727
457,1002674.1696357727
458,1002674.1696357727
459,1002674.1696357727
460,1002812.8945350647
461,1002812.8945350647
462,1002812.8945350647
463,1002812.8945350647
464,1002812.8945350647
465,1003104.1188240051
466,1003104.1188240051
467,1003104.1188240051
468,1003104.1188240051
469,1003104.1188240051
470,1003104.1188240051
471,1003104.1188240051
472,1003104.1188240051
473,1003104.1188240051
474,1003104.1188240051
475,1003104.1188240051
476,1003104.1188240051
477,1003104.1188240051
478,1003104.1188240051
479,1003104.1188240051
480,1003104.1188240051
481,1003104.1188240051
482,1003104.1188240051
483,1003104.1188240051
484,1003104.1188240051
485,1003104.1188240051
486,1003104.1188240051
487,1003104.1188240051
488,1003104.1188240051
489,1003104.1188240051
490,1003104.1188240051
491,1003104.1188240051
492,1003104.1188240051
493,1003104.1188240051
494,1003104.1188240051
495,1003104.1188240051
496,1003104.1188240051
497,1003104.1188240051
498,1003104.1188240051
499,1003104.1188240051
500,1003146.7385292053
501,1003146.7385292053
502,1003146.7385292053
503,1003146.7385292053
504,1003146.7385292053
505,1003146.7385292053
506,1003146.7385292053
507,1003146.7385292053
508,1003146.7385292053
509,1003146.7385292053
510,1003146.7385292053
511,1003146.7385292053
512,1003146.7385292053
513,1003146.7385292053
514,1003146.7385292053
515,1003146.7385292053
516,1003146.7385292053
517,1003146.7385292053
518,1003146.7385292053
519,1003146.7385292053
520,1003146.7385292053
521,1003146.7385292053
522,1003146.7385292053
523,1003146.7385292053
524,1003146.7385292053
525,1003146.7385292053
526,1003146.7385292053
527,1003146.7385292053
528,1003146.7385292053
529,1003148.7208366394
530,1003148.7208366394
531,1003148.7208366394
532,1003148.7208366394
533,1003148.7208366394
534,1003148.7208366394
535,1003148.7208366394
536,1003148.7208366394
537,1003148.7208366394
538,1003148.7208366394
539,1003148.7208366394
540,1003148.7208366394
541,1003148.7208366394
542,1003055.5525779724
543,1003102.552318573
544,1003110.5523109436
545,1003110.5523109436
546,1003110.5523109436
547,1003110.5523109436
548,1003135.5523109436
